Timestamp;Name;Position;Rotation;Grabbed
15,33479;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
68,67933;Left Hand Presence Physics;(0.76, 0.63, 7.47);(12.78, 217.17, 19.09)
68,67933;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
68,67933;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
69,18047;Right Hand Presence Physics;(0.34, 0.58, 7.24);(12.03, 198.02, 13.15)
69,18047;Left Hand Presence Physics;(0.49, 0.66, 7.26);(4.78, 220.16, 23.60)
69,18047;Right Hand Presence Physics;(0.34, 0.58, 7.24);(12.03, 198.02, 13.15)
69,18047;Left Hand Presence Physics;(0.49, 0.66, 7.26);(4.78, 220.16, 23.60)
69,18047;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
69,18047;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
69,68257;Right Hand Presence Physics;(-0.10, 0.60, 6.80);(11.71, 195.17, 13.14)
69,68257;Left Hand Presence Physics;(0.05, 0.67, 6.82);(5.74, 217.64, 28.31)
69,68257;Right Hand Presence Physics;(-0.10, 0.60, 6.80);(11.71, 195.17, 13.14)
69,68257;Left Hand Presence Physics;(0.05, 0.67, 6.82);(5.74, 217.64, 28.31)
69,68257;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
69,68257;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
70,1838;Right Hand Presence Physics;(-0.14, 0.58, 6.68);(11.42, 195.18, 13.15)
70,1838;Left Hand Presence Physics;(0.01, 0.64, 6.69);(7.41, 216.91, 26.27)
70,1838;Right Hand Presence Physics;(-0.14, 0.58, 6.68);(11.42, 195.18, 13.15)
70,1838;Left Hand Presence Physics;(0.01, 0.64, 6.69);(7.41, 216.91, 26.27)
70,1838;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
70,1838;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
70,68708;Right Hand Presence Physics;(-0.13, 0.59, 6.57);(11.63, 193.86, 13.41)
70,68708;Left Hand Presence Physics;(0.02, 0.65, 6.59);(8.29, 217.39, 34.65)
70,68708;Right Hand Presence Physics;(-0.13, 0.59, 6.57);(11.63, 193.86, 13.41)
70,68708;Left Hand Presence Physics;(0.02, 0.65, 6.59);(8.29, 217.39, 34.65)
70,68708;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
70,68708;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
71,18752;Right Hand Presence Physics;(0.22, 0.60, 6.59);(11.62, 193.99, 12.98)
71,18752;Left Hand Presence Physics;(0.37, 0.66, 6.61);(7.50, 218.90, 36.46)
71,18752;Right Hand Presence Physics;(0.22, 0.60, 6.59);(11.62, 193.99, 12.98)
71,18752;Left Hand Presence Physics;(0.37, 0.66, 6.61);(7.50, 218.90, 36.46)
71,18752;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
71,18752;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
71,68879;Right Hand Presence Physics;(0.69, 0.60, 6.66);(11.65, 195.28, 12.77)
71,68879;Left Hand Presence Physics;(0.84, 0.66, 6.67);(8.57, 220.39, 36.21)
71,68879;Right Hand Presence Physics;(0.69, 0.60, 6.66);(11.65, 195.28, 12.77)
71,68879;Left Hand Presence Physics;(0.84, 0.66, 6.67);(8.57, 220.39, 36.21)
71,68879;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
71,68879;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
72,19025;Right Hand Presence Physics;(1.00, 0.59, 6.66);(11.01, 197.82, 11.43)
72,19025;Left Hand Presence Physics;(1.16, 0.64, 6.68);(9.21, 222.98, 34.36)
72,19025;Right Hand Presence Physics;(1.00, 0.59, 6.66);(11.01, 197.82, 11.43)
72,19025;Left Hand Presence Physics;(1.16, 0.64, 6.68);(9.21, 222.98, 34.36)
72,19025;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
72,19025;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
72,69118;Right Hand Presence Physics;(1.28, 0.62, 6.64);(10.81, 199.00, 11.49)
72,69118;Left Hand Presence Physics;(1.43, 0.68, 6.65);(10.41, 224.30, 37.49)
72,69118;Right Hand Presence Physics;(1.28, 0.62, 6.64);(10.81, 199.00, 11.49)
72,69118;Left Hand Presence Physics;(1.43, 0.68, 6.65);(10.41, 224.30, 37.49)
72,69118;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
72,69118;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
73,19254;Right Hand Presence Physics;(2.05, 0.62, 6.71);(10.76, 203.24, 10.69)
73,19254;Left Hand Presence Physics;(2.21, 0.66, 6.72);(12.06, 225.78, 33.03)
73,19254;Right Hand Presence Physics;(2.05, 0.62, 6.71);(10.76, 203.24, 10.69)
73,19254;Left Hand Presence Physics;(2.21, 0.66, 6.72);(12.06, 225.78, 33.03)
73,19254;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
73,19254;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
73,69313;Right Hand Presence Physics;(1.79, 0.59, 6.40);(8.48, 222.93, 7.92)
73,69313;Left Hand Presence Physics;(1.98, 0.63, 6.37);(15.67, 233.30, 25.22)
73,69313;Right Hand Presence Physics;(1.79, 0.59, 6.40);(8.48, 222.93, 7.92)
73,69313;Left Hand Presence Physics;(1.98, 0.63, 6.37);(15.67, 233.30, 25.22)
73,69313;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
73,69313;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
74,19563;Right Hand Presence Physics;(0.75, 0.58, 5.70);(10.37, 240.27, 4.92)
74,19563;Left Hand Presence Physics;(0.98, 0.63, 5.62);(16.69, 244.36, 16.55)
74,19563;Right Hand Presence Physics;(0.75, 0.58, 5.70);(10.37, 240.27, 4.92)
74,19563;Left Hand Presence Physics;(0.98, 0.63, 5.62);(16.69, 244.36, 16.55)
74,19563;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
74,19563;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
74,69781;Right Hand Presence Physics;(0.28, 1.02, 5.63);(17.67, 257.64, 7.51)
74,69781;Left Hand Presence Physics;(0.49, 1.12, 5.46);(16.30, 254.03, 16.84)
74,69781;Right Hand Presence Physics;(0.28, 1.02, 5.63);(17.67, 257.64, 7.51)
74,69781;Left Hand Presence Physics;(0.49, 1.12, 5.46);(16.30, 254.03, 16.84)
74,69781;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
74,69781;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
75,19792;Right Hand Presence Physics;(0.30, 1.00, 5.64);(20.50, 257.78, 7.41)
75,19792;Left Hand Presence Physics;(0.49, 1.09, 5.47);(25.07, 255.12, 14.70)
75,19792;Right Hand Presence Physics;(0.30, 1.00, 5.64);(20.50, 257.78, 7.41)
75,19792;Left Hand Presence Physics;(0.49, 1.09, 5.47);(25.07, 255.12, 14.70)
75,19792;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
75,19792;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
75,69969;Right Hand Presence Physics;(0.79, 0.55, 6.13);(11.10, 249.71, 8.98)
75,69969;Left Hand Presence Physics;(1.00, 0.61, 5.99);(19.69, 254.32, 18.66)
75,69969;Right Hand Presence Physics;(0.79, 0.55, 6.13);(11.10, 249.71, 8.98)
75,69969;Left Hand Presence Physics;(1.00, 0.61, 5.99);(19.69, 254.32, 18.66)
75,69969;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
75,69969;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
76,20076;Right Hand Presence Physics;(0.77, 0.60, 6.08);(6.09, 242.69, 8.13)
76,20076;Left Hand Presence Physics;(1.00, 0.63, 5.99);(17.27, 249.73, 12.23)
76,20076;Right Hand Presence Physics;(0.77, 0.60, 6.08);(6.09, 242.69, 8.13)
76,20076;Left Hand Presence Physics;(1.00, 0.63, 5.99);(17.27, 249.73, 12.23)
76,20076;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
76,20076;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
76,70321;Right Hand Presence Physics;(0.38, 0.61, 5.86);(5.43, 240.67, 8.67)
76,70321;Left Hand Presence Physics;(0.61, 0.63, 5.79);(14.74, 253.43, 15.97)
76,70321;Right Hand Presence Physics;(0.38, 0.61, 5.86);(5.43, 240.67, 8.67)
76,70321;Left Hand Presence Physics;(0.61, 0.63, 5.79);(14.74, 253.43, 15.97)
76,70321;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
76,70321;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
77,20399;Right Hand Presence Physics;(0.38, 0.60, 5.79);(6.44, 236.09, 12.28)
77,20399;Left Hand Presence Physics;(0.64, 0.62, 5.79);(18.82, 250.02, 14.32)
77,20399;Right Hand Presence Physics;(0.38, 0.60, 5.79);(6.44, 236.09, 12.28)
77,20399;Left Hand Presence Physics;(0.64, 0.62, 5.79);(18.82, 250.02, 14.32)
77,20399;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
77,20399;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
77,70415;Right Hand Presence Physics;(0.60, 0.66, 5.58);(359.53, 192.31, 9.07)
77,70415;Left Hand Presence Physics;(0.81, 0.64, 5.80);(15.64, 200.89, 14.57)
77,70415;Right Hand Presence Physics;(0.60, 0.66, 5.58);(359.53, 192.31, 9.07)
77,70415;Left Hand Presence Physics;(0.81, 0.64, 5.80);(15.64, 200.89, 14.57)
77,70415;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
77,70415;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
78,20647;Right Hand Presence Physics;(0.85, 0.62, 5.62);(2.30, 152.06, 9.29)
78,20647;Left Hand Presence Physics;(0.90, 0.64, 5.90);(15.20, 156.72, 16.34)
78,20647;Right Hand Presence Physics;(0.85, 0.62, 5.62);(2.30, 152.06, 9.29)
78,20647;Left Hand Presence Physics;(0.90, 0.64, 5.90);(15.20, 156.72, 16.34)
78,20647;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
78,20647;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
78,70708;Right Hand Presence Physics;(0.67, 0.56, 5.57);(353.61, 188.02, 34.93)
78,70708;Left Hand Presence Physics;(0.88, 0.64, 5.86);(15.90, 161.92, 15.73)
78,70708;Right Hand Presence Physics;(0.67, 0.56, 5.57);(353.61, 188.02, 34.93)
78,70708;Left Hand Presence Physics;(0.88, 0.64, 5.86);(15.90, 161.92, 15.73)
78,70708;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
78,70708;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
79,20851;Right Hand Presence Physics;(0.46, 0.54, 5.68);(358.81, 211.74, 50.56)
79,20851;Left Hand Presence Physics;(0.81, 0.62, 5.83);(18.17, 186.42, 18.17)
79,20851;Right Hand Presence Physics;(0.46, 0.54, 5.68);(358.81, 211.74, 50.56)
79,20851;Left Hand Presence Physics;(0.81, 0.62, 5.83);(18.17, 186.42, 18.17)
79,20851;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
79,20851;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
79,71004;Right Hand Presence Physics;(0.26, 0.58, 5.72);(4.69, 230.38, 26.91)
79,71004;Left Hand Presence Physics;(0.68, 0.65, 5.80);(14.86, 223.83, 12.54)
79,71004;Right Hand Presence Physics;(0.26, 0.58, 5.72);(4.69, 230.38, 26.91)
79,71004;Left Hand Presence Physics;(0.68, 0.65, 5.80);(14.86, 223.83, 12.54)
79,71004;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
79,71004;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
80,21152;Right Hand Presence Physics;(0.21, 0.58, 5.68);(6.80, 221.02, 23.87)
80,21152;Left Hand Presence Physics;(0.60, 0.66, 5.78);(21.82, 222.45, 12.59)
80,21152;Right Hand Presence Physics;(0.21, 0.58, 5.68);(6.80, 221.02, 23.87)
80,21152;Left Hand Presence Physics;(0.60, 0.66, 5.78);(21.82, 222.45, 12.59)
80,21152;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
80,21152;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
80,72606;Right Hand Presence Physics;(0.28, 0.60, 5.73);(4.02, 220.05, 22.97)
80,72606;Left Hand Presence Physics;(0.65, 0.66, 5.80);(10.20, 231.36, 9.68)
80,72606;Right Hand Presence Physics;(0.28, 0.60, 5.73);(4.02, 220.05, 22.97)
80,72606;Left Hand Presence Physics;(0.65, 0.66, 5.80);(10.20, 231.36, 9.68)
80,72606;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
80,72606;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
81,22628;Right Hand Presence Physics;(0.34, 0.63, 5.76);(358.93, 232.46, 27.76)
81,22628;Left Hand Presence Physics;(0.75, 0.67, 5.81);(9.80, 215.13, 19.13)
81,22628;Right Hand Presence Physics;(0.34, 0.63, 5.76);(358.93, 232.46, 27.76)
81,22628;Left Hand Presence Physics;(0.75, 0.67, 5.81);(9.80, 215.13, 19.13)
81,22628;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
81,22628;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
81,72852;Right Hand Presence Physics;(0.23, 0.61, 5.65);(354.47, 247.87, 24.24)
81,72852;Left Hand Presence Physics;(0.76, 0.65, 5.78);(13.95, 211.82, 18.69)
81,72852;Right Hand Presence Physics;(0.23, 0.61, 5.65);(354.47, 247.87, 24.24)
81,72852;Left Hand Presence Physics;(0.76, 0.65, 5.78);(13.95, 211.82, 18.69)
81,72852;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
81,72852;Metal Cube;(0.17, 0.55, 5.60);(0.00, 0.00, 0.00);False
82,15932;Metal Cube;(0.17, 0.56, 5.58);(348.20, 2.35, 359.68);True
82,23713;Right Hand Presence Physics;(0.23, 0.61, 5.64);(4.84, 234.14, 25.60)
82,23713;Left Hand Presence Physics;(0.74, 0.64, 5.77);(15.24, 211.85, 18.43)
82,23713;Right Hand Presence Physics;(0.23, 0.61, 5.64);(4.84, 234.14, 25.60)
82,23713;Left Hand Presence Physics;(0.74, 0.64, 5.77);(15.24, 211.85, 18.43)
82,23713;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
82,23713;Metal Cube;(0.18, 0.56, 5.59);(348.89, 2.25, 0.28);True
82,73192;Right Hand Presence Physics;(0.31, 0.64, 5.67);(0.02, 225.48, 17.50)
82,73192;Left Hand Presence Physics;(0.73, 0.65, 5.77);(14.28, 214.47, 19.23)
82,73192;Right Hand Presence Physics;(0.31, 0.64, 5.67);(0.02, 225.48, 17.50)
82,73192;Left Hand Presence Physics;(0.73, 0.65, 5.77);(14.28, 214.47, 19.23)
82,73192;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
82,73192;Metal Cube;(0.26, 0.61, 5.62);(358.38, 353.82, 1.71);True
83,24557;Right Hand Presence Physics;(0.37, 0.62, 5.72);(357.60, 218.33, 12.39)
83,24557;Left Hand Presence Physics;(0.74, 0.64, 5.77);(14.52, 214.93, 19.44)
83,24557;Right Hand Presence Physics;(0.37, 0.62, 5.72);(357.60, 218.33, 12.39)
83,24557;Left Hand Presence Physics;(0.74, 0.64, 5.77);(14.52, 214.93, 19.44)
83,24557;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
83,24557;Metal Cube;(0.33, 0.59, 5.66);(4.03, 346.48, 3.03);True
83,7468;Right Hand Presence Physics;(0.43, 0.62, 5.72);(351.05, 210.16, 21.09)
83,7468;Left Hand Presence Physics;(0.73, 0.64, 5.76);(14.85, 214.47, 19.58)
83,7468;Right Hand Presence Physics;(0.43, 0.62, 5.72);(351.05, 210.16, 21.09)
83,7468;Left Hand Presence Physics;(0.73, 0.64, 5.76);(14.85, 214.47, 19.58)
83,7468;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
83,7468;Metal Cube;(0.40, 0.60, 5.65);(1.30, 338.68, 352.51);True
84,24815;Right Hand Presence Physics;(0.51, 0.69, 5.72);(345.89, 199.72, 12.06)
84,24815;Left Hand Presence Physics;(0.74, 0.65, 5.76);(13.84, 213.20, 19.01)
84,24815;Right Hand Presence Physics;(0.51, 0.69, 5.72);(345.89, 199.72, 12.06)
84,24815;Left Hand Presence Physics;(0.74, 0.65, 5.76);(13.84, 213.20, 19.01)
84,24815;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
84,24815;Metal Cube;(0.50, 0.68, 5.65);(11.38, 326.75, 354.04);True
84,74994;Right Hand Presence Physics;(0.51, 0.75, 5.74);(339.88, 200.75, 7.44)
84,74994;Left Hand Presence Physics;(0.74, 0.65, 5.77);(13.28, 212.77, 18.75)
84,74994;Right Hand Presence Physics;(0.51, 0.75, 5.74);(339.88, 200.75, 7.44)
84,74994;Left Hand Presence Physics;(0.74, 0.65, 5.77);(13.28, 212.77, 18.75)
84,74994;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
84,74994;Metal Cube;(0.50, 0.74, 5.66);(18.53, 325.54, 351.37);True
85,2522;Right Hand Presence Physics;(0.48, 0.79, 5.75);(336.08, 205.07, 1.22)
85,2522;Left Hand Presence Physics;(0.73, 0.65, 5.78);(13.17, 213.67, 18.37)
85,2522;Right Hand Presence Physics;(0.48, 0.79, 5.75);(336.08, 205.07, 1.22)
85,2522;Left Hand Presence Physics;(0.73, 0.65, 5.78);(13.17, 213.67, 18.37)
85,2522;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
85,2522;Metal Cube;(0.46, 0.79, 5.67);(25.43, 327.68, 351.67);True
85,76561;Right Hand Presence Physics;(0.43, 0.86, 5.77);(341.92, 196.49, 286.23)
85,76561;Left Hand Presence Physics;(0.73, 0.65, 5.77);(13.07, 213.83, 18.51)
85,76561;Right Hand Presence Physics;(0.43, 0.86, 5.77);(341.92, 196.49, 286.23)
85,76561;Left Hand Presence Physics;(0.73, 0.65, 5.77);(13.07, 213.83, 18.51)
85,76561;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
85,76561;Metal Cube;(0.45, 0.89, 5.70);(69.85, 15.14, 91.27);True
86,2664;Right Hand Presence Physics;(0.43, 0.87, 5.77);(339.83, 197.21, 284.38)
86,2664;Left Hand Presence Physics;(0.73, 0.66, 5.77);(12.54, 214.88, 18.32)
86,2664;Right Hand Presence Physics;(0.43, 0.87, 5.77);(339.83, 197.21, 284.38)
86,2664;Left Hand Presence Physics;(0.73, 0.66, 5.77);(12.54, 214.88, 18.32)
86,2664;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
86,2664;Metal Cube;(0.44, 0.90, 5.71);(71.92, 20.40, 96.71);True
86,76778;Right Hand Presence Physics;(0.33, 0.62, 5.73);(350.06, 226.02, 18.92)
86,76778;Left Hand Presence Physics;(0.73, 0.65, 5.78);(14.11, 214.12, 17.90)
86,76778;Right Hand Presence Physics;(0.33, 0.62, 5.73);(350.06, 226.02, 18.92)
86,76778;Left Hand Presence Physics;(0.73, 0.65, 5.78);(14.11, 214.12, 17.90)
86,76778;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
86,76778;Metal Cube;(0.28, 0.60, 5.67);(3.59, 354.22, 353.07);True
87,26891;Right Hand Presence Physics;(0.30, 0.55, 5.67);(359.83, 220.32, 16.93)
87,26891;Left Hand Presence Physics;(0.73, 0.63, 5.78);(17.32, 210.02, 15.34)
87,26891;Right Hand Presence Physics;(0.30, 0.55, 5.67);(359.83, 220.32, 16.93)
87,26891;Left Hand Presence Physics;(0.73, 0.63, 5.78);(17.32, 210.02, 15.34)
87,26891;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
87,26891;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.79, 0.00);True
87,46916;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.79, 0.00);False
87,77023;Right Hand Presence Physics;(0.13, 0.57, 5.74);(1.69, 221.43, 25.68)
87,77023;Left Hand Presence Physics;(0.62, 0.64, 5.77);(16.87, 218.84, 17.30)
87,77023;Right Hand Presence Physics;(0.13, 0.57, 5.74);(1.69, 221.43, 25.68)
87,77023;Left Hand Presence Physics;(0.62, 0.64, 5.77);(16.87, 218.84, 17.30)
87,77023;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
87,77023;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
88,27265;Right Hand Presence Physics;(-0.05, 0.62, 5.69);(359.81, 240.60, 22.58)
88,27265;Left Hand Presence Physics;(0.64, 0.60, 5.76);(23.93, 214.23, 16.92)
88,27265;Right Hand Presence Physics;(-0.05, 0.62, 5.69);(359.81, 240.60, 22.58)
88,27265;Left Hand Presence Physics;(0.64, 0.60, 5.76);(23.93, 214.23, 16.92)
88,27265;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
88,27265;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
88,77296;Right Hand Presence Physics;(0.19, 0.65, 5.82);(355.41, 242.98, 18.14)
88,77296;Left Hand Presence Physics;(0.64, 0.61, 5.75);(21.41, 227.06, 10.72)
88,77296;Right Hand Presence Physics;(0.19, 0.65, 5.82);(355.41, 242.98, 18.14)
88,77296;Left Hand Presence Physics;(0.64, 0.61, 5.75);(21.41, 227.06, 10.72)
88,77296;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
88,77296;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
89,27428;Right Hand Presence Physics;(0.22, 0.69, 5.88);(353.12, 248.77, 15.97)
89,27428;Left Hand Presence Physics;(0.63, 0.63, 5.77);(18.03, 237.92, 9.99)
89,27428;Right Hand Presence Physics;(0.22, 0.69, 5.88);(353.12, 248.77, 15.97)
89,27428;Left Hand Presence Physics;(0.63, 0.63, 5.77);(18.03, 237.92, 9.99)
89,27428;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
89,27428;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
89,7754;Right Hand Presence Physics;(0.14, 0.68, 5.87);(353.87, 248.06, 15.53)
89,7754;Left Hand Presence Physics;(0.55, 0.62, 5.79);(19.42, 237.37, 10.83)
89,7754;Right Hand Presence Physics;(0.14, 0.68, 5.87);(353.87, 248.06, 15.53)
89,7754;Left Hand Presence Physics;(0.55, 0.62, 5.79);(19.42, 237.37, 10.83)
89,7754;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
89,7754;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
90,27666;Right Hand Presence Physics;(0.14, 0.71, 5.83);(353.41, 248.29, 15.45)
90,27666;Left Hand Presence Physics;(0.58, 0.63, 5.76);(16.97, 235.42, 9.06)
90,27666;Right Hand Presence Physics;(0.14, 0.71, 5.83);(353.41, 248.29, 15.45)
90,27666;Left Hand Presence Physics;(0.58, 0.63, 5.76);(16.97, 235.42, 9.06)
90,27666;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
90,27666;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
90,77793;Right Hand Presence Physics;(0.19, 0.68, 5.85);(356.21, 248.83, 13.29)
90,77793;Left Hand Presence Physics;(0.55, 0.61, 5.77);(22.31, 239.92, 359.45)
90,77793;Right Hand Presence Physics;(0.19, 0.68, 5.85);(356.21, 248.83, 13.29)
90,77793;Left Hand Presence Physics;(0.55, 0.61, 5.77);(22.31, 239.92, 359.45)
90,77793;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
90,77793;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
91,27935;Right Hand Presence Physics;(0.16, 0.69, 5.84);(356.10, 248.18, 12.42)
91,27935;Left Hand Presence Physics;(0.51, 0.64, 5.76);(11.54, 244.65, 6.64)
91,27935;Right Hand Presence Physics;(0.16, 0.69, 5.84);(356.10, 248.18, 12.42)
91,27935;Left Hand Presence Physics;(0.51, 0.64, 5.76);(11.54, 244.65, 6.64)
91,27935;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
91,27935;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
91,78013;Right Hand Presence Physics;(-0.22, 1.15, 5.68);(358.68, 245.53, 14.44)
91,78013;Left Hand Presence Physics;(0.13, 1.13, 5.61);(13.79, 240.50, 4.12)
91,78013;Right Hand Presence Physics;(-0.22, 1.15, 5.68);(358.68, 245.53, 14.44)
91,78013;Left Hand Presence Physics;(0.13, 1.13, 5.61);(13.79, 240.50, 4.12)
91,78013;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
91,78013;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
92,28152;Right Hand Presence Physics;(0.17, 0.63, 6.26);(1.33, 242.01, 14.58)
92,28152;Left Hand Presence Physics;(0.51, 0.62, 6.21);(14.85, 240.10, 4.43)
92,28152;Right Hand Presence Physics;(0.17, 0.63, 6.26);(1.33, 242.01, 14.58)
92,28152;Left Hand Presence Physics;(0.51, 0.62, 6.21);(14.85, 240.10, 4.43)
92,28152;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
92,28152;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
92,78278;Right Hand Presence Physics;(0.18, 0.65, 6.23);(358.09, 236.38, 15.01)
92,78278;Left Hand Presence Physics;(0.50, 0.62, 6.21);(14.84, 237.98, 3.99)
92,78278;Right Hand Presence Physics;(0.18, 0.65, 6.23);(358.09, 236.38, 15.01)
92,78278;Left Hand Presence Physics;(0.50, 0.62, 6.21);(14.84, 237.98, 3.99)
92,78278;Rubber Cube;(-0.21, 0.55, 5.60);(0.00, 0.00, 0.00);False
92,78278;Metal Cube;(0.26, 0.55, 5.63);(0.00, 354.63, 0.00);False
93,2841;Right Hand Presence Physics;(-0.24, 0.63, 6.44);(359.97, 232.96, 15.09)
93,2841;Left Hand Presence Physics;(0.06, 0.61, 6.43);(16.64, 236.57, 5.45)
93,2841;Right Hand Presence Physics;(-0.24, 0.63, 6.44);(359.97, 232.96, 15.09)
